ref;traduction;code;paragraphe;nb_mots;mots
Luc 24:21;SKN;57-0908E;419;2;delivrer israel
Luc 24:31;SKN;57-0908E;442;2;furent ouverts
Luc 24:31;SKN;57-0908E;443;2;furent ouverts
Luc 7:42;SKN;57-0908M;75;2;dette payer
Luc 24:35;SKN;57-0908M;195;2;arrivees chemin
Luc 2:27;SKN;57-0915E;161;2;egard parents
Luc 18:8;SKN;57-0915M;555;2;bientot viendra
Luc 7:42;SKN;57-0922E;306;2;lequel payer
Luc 2:27;SKN;57-0922E;353;2;egard loi
Luc 24:6;SKN;57-0922E;450;2;parla souvenez
Luc 24:33;SKN;57-0922E;450;2;jerusalem onze
Luc 24:10;SKN;57-0922E;451;2;apotres dirent
Luc 24:6;SKN;57-0922M;12;2;galilee ressuscite
Luc 24:6;SKN;57-0922M;35;2;galilee ressuscite
Luc 18:8;SKN;57-0922M;36;2;bientot viendra
Luc 24:10;SKN;57-0925;108;2;apotres dirent
Luc 19:2;SKN;57-0925;240;2;appele riche
Luc 7:49;SKN;57-1002;329;2;pardonne table
Luc 10:9;SKN;57-1002;481;2;approche seront
Luc 10:9;SKN;57-1002;548;2;approche seront
Luc 7:27;SKN;57-1006;619;2;ecrit messager
Luc 10:4;SKN;57-1006;812;2;chemin portez
Luc 24:6;SKN;57-1208;37;2;parla ressuscite
Luc 24:6;SKN;57-1208;42;2;galilee ressuscite
Luc 17:26;SKN;57-1208;49;2;arriva noe
Luc 24:6;SKN;57-1208;57;2;galilee ressuscite
Luc 17:26;SKN;57-1211;31;2;arriva noe
Luc 17:28;SKN;57-1211;31;2;arriva lot
Luc 24:33;SKN;57-1211;31;2;assembles lheure
Luc 24:33;SKN;57-1211;43;2;assembles jerusalem
Luc 24:9;SKN;57-1211;51;2;laissant sen
Luc 24:9;SKN;57-1212;44;2;laissant sen
Luc 11:30;SKN;57-1213;25;2;fut jonas
Luc 24:21;SKN;57-1213;35;2;esperions troisieme
Luc 17:33;SKN;57-1213;61;2;quiconque sauver
Luc 24:6;SKN;57-1215;29;2;galilee ressuscite
Luc 24:31;SKN;57-1215;46;2;invisible ouverts
Luc 1:52;SKN;57-1222;10;2;descendre puissants
Luc 10:1;SKN;57-1222;10;2;devait villes
Luc 10:4;SKN;57-1222;10;2;chemin portez
Luc 10:7;SKN;57-1222;10;2;buvant offert
Luc 17:33;SKN;57-1222;10;2;cherchera sauver
Luc 24:18;SKN;57-1222;10;2;cleopas jerusalem
Luc 24:27;SKN;57-1222;10;2;prophetes regardent
Luc 24:31;SKN;57-1222;10;2;furent invisible
Luc 24:33;SKN;57-1222;10;2;jerusalem onze
Luc 2:26;SKN;57-1229;6;2;nait premierement
Luc 1:52;SKN;57-1229;32;2;descendre puissants
Luc 1:14;SKN;58-0105;1;2;dallegresse plusieurs
Luc 24:23;SKN;58-0105;33;2;nayant quelles
Luc 1:14;SKN;58-0105;51;2;dallegresse joie
Luc 17:26;SKN;58-0109;3;2;arriva noe
Luc 17:28;SKN;58-0109;3;2;arriva lot
Luc 17:26;SKN;58-0109;10;2;arriva noe
Luc 17:28;SKN;58-0109;10;2;arriva lot
Luc 17:26;SKN;58-0109;11;2;arriva noe
Luc 17:28;SKN;58-0109;11;2;arriva lot
Luc 17:26;SKN;58-0109;21;2;arriva noe
Luc 17:28;SKN;58-0109;21;2;arriva lot
Luc 24:19;SKN;58-0110;13;2;lesquelles puissant
Luc 2:23;SKN;58-0110;19;2;appele ouvre
Luc 10:1;SKN;58-0112A;3;2;face villes
Luc 2:23;SKN;58-0112E;27;2;ouvre selon
Luc 10:16;SKN;58-0125;22;2;ecoute rejette
Luc 10:7;SKN;58-0125;37;2;buvant mangeant
Luc 11:30;SKN;58-0125;45;2;fut jonas
Luc 24:1;SKN;58-0126;2;2;apportant semaine
Luc 2:23;SKN;58-0126;41;2;loi ouvre
Luc 2:23;SKN;58-0127;44;2;appele male
Luc 10:3;SKN;58-0127;44;2;loups milieu
Luc 24:6;SKN;58-0127;49;2;galilee ressuscite
Luc 17:17;SKN;58-0128;2;2;dix rendus
Luc 2:23;SKN;58-0128;135;2;appele ouvre
Luc 18:2;SKN;58-0128;135;2;certain juge
Luc 24:5;SKN;58-0128;135;2;dirent vivant
Luc 24:19;SKN;58-0128;135;2;dirent puissant
Luc 24:29;SKN;58-0128;135;2;approche demeure
Luc 24:31;SKN;58-0128;135;2;furent ouverts
Luc 17:26;SKN;58-0130;34;2;arriva noe
Luc 17:26;SKN;58-0202;16;2;arriva noe
Luc 17:28;SKN;58-0202;16;2;arriva lot
Luc 17:28;SKN;58-0202;37;2;arriva lot
Luc 17:28;SKN;58-0202;57;2;arriva lot
Luc 17:28;SKN;58-0202;68;2;arriva lot
Luc 24:34;SKN;58-0207;21;2;apparu ressuscite
Luc 7:42;SKN;58-0207;45;2;lequel navaient
Luc 10:16;SKN;58-0208;22;2;envoye rejette
Luc 10:1;SKN;58-0208;35;2;devait lieux
Luc 24:29;SKN;58-0208;58;2;baisse entra
Luc 24:34;SKN;58-0208;63;2;apparu ressuscite
Luc 21:24;SKN;58-0209A;37;2;seront tomberont
Luc 2:23;SKN;58-0209E;57;2;ecrit ouvre
Luc 24:6;SKN;58-0223;50;2;galilee ressuscite
Luc 24:23;SKN;58-0228;20;2;nayant quelles
Luc 24:5;SKN;58-0228;46;2;cherchez visage
Luc 10:7;SKN;58-0301E;19;2;digne passez
Luc 24:5;SKN;58-0301E;31;2;cherchez visage
Luc 1:52;SKN;58-0302;22;2;descendre eleve
Luc 10:4;SKN;58-0302;66;2;chemin portez
Luc 17:28;SKN;58-0309E;4;2;arriva lot
Luc 17:28;SKN;58-0309E;13;2;arriva lot
Luc 17:28;SKN;58-0309E;31;2;arriva lot
Luc 17:28;SKN;58-0309E;33;2;arriva lot
Luc 17:28;SKN;58-0309E;53;2;arriva lot
Luc 24:5;SKN;58-0309E;109;2;cherchez vivant
Luc 1:15;SKN;58-0309M;30;2;rempli vin
Luc 16:16;SKN;58-0309M;43;2;royaume violence
Luc 24:20;SKN;58-0313;7;2;lont sacrificateurs
Luc 11:29;SKN;58-0313;8;2;generation jonas
Luc 11:30;SKN;58-0313;12;2;fut jonas
Luc 11:29;SKN;58-0313;14;2;generation jonas
Luc 11:30;SKN;58-0313;14;2;generation jonas
Luc 17:28;SKN;58-0315;66;2;achetait vendait
Luc 17:28;SKN;58-0315;75;2;arriva lot
Luc 24:29;SKN;58-0315;75;2;approche entra
Luc 17:22;SKN;58-0315;85;2;verrez viendront
Luc 7:42;SKN;58-0316E;7;2;dette payer
Luc 24:31;SKN;58-0316E;70;2;disparut reconnurent
Luc 2:27;SKN;58-0316E;84;2;parents selon
Luc 7:27;SKN;58-0316E;97;2;ecrit jenvoie
Luc 18:8;SKN;58-0323;23;2;bientot viendra
Luc 24:19;SKN;58-0323;24;2;celles puissant
Luc 11:30;SKN;58-0323;41;2;fut jonas
Luc 2:29;SKN;58-0324;66;2;laisses selon
Luc 24:29;SKN;58-0325;34;2;approche baisse
Luc 1:52;SKN;58-0326;17;2;descendre trones
Luc 7:42;SKN;58-0326;17;2;lequel navaient
Luc 10:7;SKN;58-0326;17;2;digne mangeant
Luc 17:28;SKN;58-0326;17;2;achetait vendait
Luc 18:2;SKN;58-0326;17;2;certain juge
Luc 24:18;SKN;58-0326;17;2;arrivees jerusalem
Luc 24:19;SKN;58-0326;17;2;nazareen puissant
Luc 2:28;SKN;58-0328;11;2;benit bras
Luc 10:6;SKN;58-0328;35;2;paix reposera
Luc 24:5;SKN;58-0329;47;2;cherchez vivant
Luc 24:23;SKN;58-0330A;15;2;venues vivant
Luc 24:5;SKN;58-0330E;15;2;cherchez visage
Luc 11:29;SKN;58-0330E;33;2;generation jonas
Luc 11:30;SKN;58-0330E;33;2;generation jonas
Luc 17:33;SKN;58-0330E;44;2;quiconque sauver
Luc 24:5;SKN;58-0406E;9;2;cherchez vivant
Luc 24:31;SKN;58-0406E;33;2;disparut reconnurent
Luc 24:34;SKN;58-0406E;35;2;apparu ressuscite
Luc 24:34;SKN;58-0406E;38;2;apparu ressuscite
Luc 7:42;SKN;58-0406E;44;2;lequel navaient
Luc 7:50;SKN;58-0406E;44;2;paix sauvee
Luc 10:1;SKN;58-0406E;44;2;face lieux
Luc 10:9;SKN;58-0406E;44;2;approche seront
Luc 24:6;SKN;58-0406E;44;2;galilee ressuscite
Luc 24:29;SKN;58-0406E;44;2;approche demeure
Luc 24:6;SKN;58-0406S;3;2;galilee ressuscite
Luc 18:2;SKN;58-0406S;58;2;certain juge
Luc 1:14;SKN;58-0500;14;2;dallegresse joie
Luc 2:25;SKN;58-0501;24;2;attendait disrael
Luc 24:31;SKN;58-0501;33;2;disparut ouverts
Luc 11:30;SKN;58-0503;14;2;generation jonas
Luc 11:30;SKN;58-0503;15;2;generation jonas
Luc 17:28;SKN;58-0503;38;2;arriva lot
Luc 2:28;SKN;58-0508;17;2;benit bras
Luc 2:25;SKN;58-0508;23;2;disrael simeon
Luc 10:6;SKN;58-0508;27;2;paix reposera
Luc 1:52;SKN;58-0512;16;2;descendre eleve
Luc 24:23;SKN;58-0512;18;2;nayant quelles
Luc 19:3;SKN;58-0512;57;2;foule taille
Luc 21:24;SKN;58-0512;80;2;seront tomberont
Luc 10:1;SKN;58-0515;8;2;lieux villes
Luc 7:42;SKN;58-0515;34;2;lequel quitta
Luc 24:20;SKN;58-0515;41;2;lont sacrificateurs
Luc 17:28;SKN;58-0515;54;2;arriva lot
Luc 19:3;SKN;58-0517;28;2;foule taille
Luc 19:2;SKN;58-0517;36;2;appele zachee
Luc 2:23;SKN;58-0517E;6;2;ouvre selon
Luc 2:23;SKN;58-0517E;40;2;appele ouvre
Luc 2:29;SKN;58-0518;46;2;esclave paix
Luc 18:7;SKN;58-0519;57;2;justice patience
Luc 10:9;SKN;58-0519;67;2;approche seront
Luc 10:1;SKN;58-0520;40;2;face villes
Luc 1:15;SKN;58-0520;73;2;rempli vin
Luc 17:28;SKN;58-0520;114;2;arriva lot
Luc 2:23;SKN;58-0521;16;2;ecrit ouvre
Luc 2:23;SKN;58-0521;56;2;appele ouvre
Luc 24:31;SKN;58-0523;9;2;furent reconnurent
Luc 24:33;SKN;58-0523;9;2;retournerent sen
Luc 11:30;SKN;58-0528;17;2;fut jonas
Luc 24:31;SKN;58-0529;46;2;furent ouverts
Luc 10:1;SKN;58-0530;26;2;face villes
Luc 17:28;SKN;58-0530;62;2;arriva lot
Luc 2:27;SKN;58-0611;45;2;parents selon
Luc 18:2;SKN;58-0612;76;2;certain juge
Luc 11:29;SKN;58-0613;27;2;generation mechante
Luc 10:9;SKN;58-0613;51;2;approche royaume
Luc 1:67;SKN;58-0618;13;2;fut zacharie
Luc 10:1;SKN;58-0618;13;2;devait envoya
Luc 17:28;SKN;58-0618;29;2;arriva lot
Luc 24:5;SKN;58-0619E;10;2;dirent vivant
Luc 18:8;SKN;58-0619E;33;2;bientot viendra
Luc 16:16;SKN;58-0620;8;2;royaume use
Luc 11:29;SKN;58-0620;26;2;generation jonas
Luc 11:30;SKN;58-0620;26;2;generation jonas
Luc 11:30;SKN;58-0620;27;2;fut jonas
Luc 11:30;SKN;58-0620;30;2;fut jonas
Luc 11:30;SKN;58-0620;31;2;jonas ninivites
Luc 24:34;SKN;58-0620;51;2;apparu ressuscite
Luc 24:6;SKN;58-0620;54;2;galilee souvenez
Luc 7:27;SKN;58-0620;56;2;chemin jenvoie
Luc 18:2;SKN;58-0620;67;2;certain juge
Luc 7:27;SKN;58-0625;10;2;face jenvoie
Luc 7:42;SKN;58-0625;14;2;lequel payer
Luc 11:30;SKN;58-0625;27;2;generation jonas
Luc 24:23;SKN;58-0625;40;2;nayant vivant
Luc 24:33;SKN;58-0625;54;2;levant lheure
Luc 1:15;SKN;58-0720E;20;2;rempli vin
Luc 7:49;SKN;58-0720M;7;2;memes table
Luc 24:35;SKN;58-0720M;53;2;fraction pain
Luc 24:49;SKN;58-0720M;53;2;den revetus
Luc 24:31;SKN;58-0927;185;2;devint disparut
Luc 18:8;SKN;58-0927;267;2;bientot viendra
Luc 1:14;SKN;58-0927;283;2;dallegresse joie
Luc 24:33;SKN;58-0927;284;2;lheure onze
Luc 1:14;SKN;58-0928E;1;2;dallegresse joie
Luc 2:29;SKN;58-0928E;54;2;laisses selon
Luc 1:14;SKN;58-0928E;82;2;dallegresse joie
Luc 18:8;SKN;58-1002;9;2;bientot viendra
Luc 7:27;SKN;58-1002;18;2;ecrit jenvoie
Luc 24:33;SKN;58-1002;40;2;assembles jerusalem
Luc 24:49;SKN;58-1002;40;2;den revetus
Luc 8:50;SKN;58-1003;8;2;crains repondit
Luc 18:8;SKN;58-1003;19;2;bientot viendra
Luc 18:7;SKN;58-1003;53;2;elus ferait
Luc 24:6;SKN;58-1003;70;2;galilee parla
Luc 24:5;SKN;58-1005E;28;2;dirent vivant
Luc 24:20;SKN;58-1005E;114;2;crucifie lont
Luc 24:20;SKN;58-1005E;147;2;lont sacrificateurs
Luc 24:6;SKN;58-1005M;7;2;galilee ressuscite
Luc 24:23;SKN;58-1005M;65;2;venues vision
Luc 11:29;SKN;58-1012;43;2;generation mechante
Luc 1:67;SKN;58-1130;40;2;fut prophetisa
Luc 18:7;SKN;58-1130;71;2;crient nuit
Luc 16:16;SKN;58-1221E;45;2;royaume violence
Luc 1:52;SKN;58-1221M;105;2;descendre eleve
Luc 10:7;SKN;58-1221M;105;2;mangeant offert
Luc 10:9;SKN;58-1221M;105;2;approche royaume
Luc 11:29;SKN;58-1221M;105;2;generation jonas
Luc 19:2;SKN;58-1221M;105;2;chef riche
Luc 24:20;SKN;58-1221M;105;2;lont sacrificateurs
Luc 24:31;SKN;58-1221M;105;2;devint furent
Luc 10:1;SKN;58-1228;47;2;devait villes
Luc 10:1;SKN;58-1228;71;2;devait villes
Luc 24:1;SKN;58-1228;84;2;premier vinrent
Luc 24:29;SKN;58-1228;98;2;baisse demeure
Luc 10:1;SKN;58-1228;129;2;devait villes
Luc 2:27;SKN;59-0125;1;2;apportaient selon
Luc 8:50;SKN;59-0125;1;2;crains repondit
Luc 24:29;SKN;59-0125;77;2;demeure entra
Luc 2:25;SKN;59-0211;1;2;jerusalem simeon
Luc 2:25;SKN;59-0211;2;2;attendait consolation
Luc 7:50;SKN;59-0211;33;2;paix sauvee
Luc 24:27;SKN;59-0301E;22;2;commencant prophetes
Luc 24:23;SKN;59-0301M;215;2;venues vivant
Luc 24:5;SKN;59-0329M;26;2;cherchez visage
Luc 8:50;SKN;59-0329M;57;2;crains sauvee
Luc 24:20;SKN;59-0329M;57;2;condamne crucifie
Luc 24:29;SKN;59-0329M;57;2;approche rester
Luc 24:33;SKN;59-0329S;66;2;levant lheure
Luc 10:9;SKN;59-0403;37;2;approche seront
Luc 17:22;SKN;59-0403;40;2;verrez viendront
Luc 18:7;SKN;59-0403;45;2;nuit patience
Luc 11:29;SKN;59-0405E;10;2;generation jonas
Luc 11:30;SKN;59-0405E;10;2;generation jonas
Luc 2:25;SKN;59-0407;5;2;jerusalem pieux
Luc 2:25;SKN;59-0407;18;2;pieux simeon
Luc 10:1;SKN;59-0408;4;2;devait villes
Luc 18:7;SKN;59-0408;16;2;crient nuit
Luc 10:1;SKN;59-0408;20;2;devait lieux
Luc 21:24;SKN;59-0408;21;2;lepee pieds
Luc 3:16;SKN;59-0408;37;2;digne duquel
Luc 24:49;SKN;59-0409;20;2;den revetus
Luc 24:17;SKN;59-0409;46;2;discours tenez
Luc 11:29;SKN;59-0410;45;2;generation jonas
Luc 19:3;SKN;59-0411B;9;2;cherchait foule
Luc 19:3;SKN;59-0411B;10;2;cherchait foule
Luc 10:9;SKN;59-0411E;2;2;approche royaume
Luc 24:20;SKN;59-0411E;31;2;crucifie lont
Luc 10:4;SKN;59-0412A;9;2;chemin sac
Luc 7:27;SKN;59-0412E;1;2;chemin messager
Luc 21:24;SKN;59-0414;38;2;seront tomberont
Luc 18:8;SKN;59-0415A;39;2;bientot justice
Luc 17:28;SKN;59-0415A;48;2;arriva lot
Luc 7:50;SKN;59-0415A;61;2;paix ten
Luc 24:23;SKN;59-0415E;19;2;disent venues
Luc 21:36;SKN;59-0416;64;2;arriver priant
Luc 10:1;SKN;59-0417;13;2;envoya villes
Luc 2:23;SKN;59-0417;14;2;appele male
Luc 10:7;SKN;59-0417;17;2;buvant mangeant
Luc 17:33;SKN;59-0417;57;2;quiconque sauver
Luc 21:24;SKN;59-0417;80;2;seront tomberont
Luc 3:16;SKN;59-0418;12;2;digne leau
Luc 24:5;SKN;59-0418;47;2;cherchez visage
Luc 24:49;SKN;59-0419E;35;2;den revetus
Luc 18:7;SKN;59-0419E;57;2;nuit patience
Luc 10:9;SKN;59-0419E;78;2;approche seront
Luc 7:40;SKN;59-0422;25;2;repondant simon
Luc 24:18;SKN;59-0422;25;2;jerusalem repondant
Luc 2:25;SKN;59-0422;29;2;attendait disrael
Luc 10:1;SKN;59-0422;31;2;envoya villes
Luc 17:28;SKN;59-0422;40;2;arriva lot
Luc 17:28;SKN;59-0422;42;2;arriva lot
Luc 10:6;SKN;59-0422;54;2;retournera sinon
Luc 18:2;SKN;59-0422;62;2;certain juge
Luc 10:4;SKN;59-0422;71;2;chemin portez
Luc 10:4;SKN;59-0422;72;2;chemin portez
Luc 17:22;SKN;59-0422;77;2;verrez viendront
Luc 10:9;SKN;59-0423;4;2;approche seront
Luc 16:16;SKN;59-0424E;10;2;royaume use
Luc 2:23;SKN;59-0424E;33;2;loi male
Luc 10:1;SKN;59-0510E;6;2;envoya lieux
Luc 2:25;SKN;59-0510E;18;2;disrael pieux
Luc 24:49;SKN;59-0510E;25;2;den revetus
Luc 18:8;SKN;59-0510E;43;2;bientot justice
Luc 7:27;SKN;59-0510E;51;2;ecrit jenvoie
Luc 7:49;SKN;59-0609;145;2;pardonne table
Luc 21:24;SKN;59-0612;34;2;seront tomberont
Luc 21:24;SKN;59-0612;35;2;seront tranchant
Luc 24:5;SKN;59-0613;39;2;cherchez visage
Luc 11:30;SKN;59-0614;37;2;fut jonas
Luc 17:33;SKN;59-0614;68;2;perdra quiconque
Luc 24:35;SKN;59-0628E;52;2;fraction pain
Luc 24:35;SKN;59-0628E;53;2;fraction pain
Luc 1:15;SKN;59-0628E;57;2;boira vin
Luc 7:49;SKN;59-0702;19;2;memes table
Luc 18:8;SKN;59-0702;36;2;bientot viendra
Luc 24:34;SKN;59-0707;30;2;ressuscite simon
Luc 10:4;SKN;59-0707;60;2;chemin portez
Luc 24:23;SKN;59-0708E;51;2;venues vivant
Luc 24:17;SKN;59-0708E;71;2;marchant tenez
Luc 24:20;SKN;59-0708M;5;2;chefs sacrificateurs
Luc 2:27;SKN;59-0712;27;2;egard selon
Luc 18:2;SKN;59-0712;73;2;certain juge
Luc 17:33;SKN;59-0802;19;2;quiconque sauver
Luc 21:24;SKN;59-0812;13;2;seront tomberont
Luc 17:17;SKN;59-0812;68;2;nont rendus
Luc 10:4;SKN;59-0814;94;2;chemin portez
Luc 1:14;SKN;59-0815;22;2;dallegresse joie
Luc 7:40;SKN;59-0823;126;2;maitre simon
Luc 17:22;SKN;59-0823;126;2;disciples viendront
Luc 17:33;SKN;59-0823;126;2;quiconque sauver
Luc 21:36;SKN;59-0823;126;2;arriver priant
Luc 1:52;SKN;59-0920;8;2;descendre eleve
Luc 2:7;SKN;59-0920;8;2;mit premier
Luc 2:27;SKN;59-0920;8;2;parents selon
Luc 11:30;SKN;59-0920;8;2;fut jonas
Luc 17:33;SKN;59-0920;8;2;quiconque sauver
Luc 24:17;SKN;59-0920;8;2;marchant tenez
Luc 24:20;SKN;59-0920;8;2;condamne sacrificateurs
Luc 18:8;SKN;59-1004E;2;2;bientot viendra
Luc 7:27;SKN;59-1004E;27;2;face messager
Luc 11:30;SKN;59-1004E;32;2;fut jonas
Luc 10:4;SKN;59-1004E;73;2;chemin portez
Luc 24:20;SKN;59-1004M;46;2;lont sacrificateurs
Luc 24:33;SKN;59-1108;4;2;assembles lheure
Luc 21:24;SKN;59-1108;63;2;lepee tranchant
Luc 11:30;SKN;59-1108;80;2;fut jonas
Luc 24:20;SKN;59-1115;11;2;principaux sacrificateurs
Luc 24:27;SKN;59-1115;67;2;prophetes regardent
Luc 2:29;SKN;59-1115;70;2;laisses selon
Luc 24:23;SKN;59-1115;80;2;quelles venues
Luc 24:22;SKN;59-1120;21;2;dentre etonnes
Luc 24:27;SKN;59-1120;28;2;prophetes regardent
Luc 24:31;SKN;59-1120;48;2;furent ouverts
Luc 21:24;SKN;59-1121;24;2;lepee tranchant
Luc 24:49;SKN;59-1125;42;2;den revetus
Luc 10:6;SKN;59-1126;20;2;paix reposera
Luc 10:4;SKN;59-1127;21;2;chemin sandales
Luc 19:2;SKN;59-1127;21;2;chef riche
Luc 2:29;SKN;59-1216;40;2;esclave selon
Luc 24:20;SKN;59-1216;120;2;principaux sacrificateurs
Luc 2:25;SKN;59-1219;33;2;jerusalem pieux
Luc 2:7;SKN;59-1219;163;2;mit premier
Luc 24:22;SKN;59-1220E;114;2;dentre sepulcre
Luc 1:52;SKN;59-1220M;38;2;descendre eleve
Luc 10:6;SKN;59-1220M;39;2;paix reposera
Luc 24:31;SKN;59-1220M;54;2;furent ouverts
Luc 2:27;SKN;59-1223;76;2;parents temple
Luc 24:24;SKN;59-1223;83;2;sepulcre uns
Luc 10:7;SKN;59-1223;180;2;digne offert
Luc 24:1;SKN;59-1227M;19;2;prepares semaine
Luc 8:50;SKN;59-1227M;34;2;crains repondit
Luc 2:7;SKN;59-1227M;65;2;creche premier
Luc 10:7;SKN;59-1227M;87;2;buvant mangeant
Luc 19:2;SKN;59-1227M;112;2;chef riche
Luc 2:7;SKN;59-1227M;135;2;creche mit
Luc 24:33;SKN;60-0108;32;2;assembles jerusalem
Luc 24:49;SKN;60-0108;32;2;den revetus
Luc 24:33;SKN;60-0108;36;2;assembles sen
Luc 11:30;SKN;60-0109;29;2;fut jonas
Luc 24:17;SKN;60-0109;34;2;quels tenez
Luc 10:7;SKN;60-0109;51;2;buvant mangeant
Luc 11:30;SKN;60-0110;26;2;generation jonas
Luc 18:7;SKN;60-0110;39;2;crient ferait
Luc 17:22;SKN;60-0110;41;2;verrez viendront
Luc 7:40;SKN;60-0110;69;2;maitre simon
Luc 21:24;SKN;60-0110;79;2;seront tomberont
Luc 11:29;SKN;60-0110;86;2;generation jonas
Luc 2:27;SKN;60-0210;6;2;parents selon
Luc 7:27;SKN;60-0210;16;2;face messager
Luc 10:7;SKN;60-0221;95;2;buvant mangeant
Luc 18:8;SKN;60-0221;206;2;bientot justice
Luc 23:27;SKN;60-0229;54;2;poitrine suivait
Luc 24:3;SKN;60-0229;54;2;etant trouverent
Luc 24:17;SKN;60-0229;54;2;discours tenez
Luc 24:49;SKN;60-0302;29;2;den revetus
Luc 10:7;SKN;60-0302;37;2;buvant mangeant
Luc 10:7;SKN;60-0302;52;2;buvant mangeant
Luc 2:23;SKN;60-0303;59;2;appele ouvre
Luc 19:3;SKN;60-0306;19;2;foule taille
Luc 1:67;SKN;60-0310;63;2;fut zacharie
Luc 10:6;SKN;60-0311;12;2;paix reposera
Luc 1:67;SKN;60-0311;38;2;prophetisa rempli
Luc 10:7;SKN;60-0311;54;2;buvant mangeant
Luc 18:2;SKN;60-0312;12;2;certain juge
Luc 24:17;SKN;60-0313;44;2;marchant tenez
Luc 24:31;SKN;60-0328;21;2;disparut furent
Luc 7:27;SKN;60-0328;30;2;lequel messager
Luc 24:17;SKN;60-0329;44;2;quels tenez
Luc 24:31;SKN;60-0331;40;2;devint invisible
Luc 11:29;SKN;60-0401E;19;2;generation mechante
Luc 1:52;SKN;60-0401M;8;2;descendre eleve
Luc 24:2;SKN;60-0417M;34;2;roulee sepulcre
Luc 24:33;SKN;60-0417M;36;2;onze sen
Luc 7:27;SKN;60-0417M;62;2;lequel messager
Luc 21:36;SKN;60-0417M;169;2;doivent priant
Luc 24:24;SKN;60-0417S;12;2;sepulcre uns
Luc 24:33;SKN;60-0417S;12;2;assembles onze
Luc 24:52;SKN;60-0417S;25;2;ayant hommage
Luc 18:7;SKN;60-0515E;109;2;elus ferait
Luc 18:7;SKN;60-0518;65;2;crient nuit
Luc 18:7;SKN;60-0518;97;2;nuit patience
Luc 18:7;SKN;60-0522M;45;2;crient nuit
Luc 17:17;SKN;60-0522M;182;2;dix rendus
Luc 7:49;SKN;60-0604;15;2;memes table
Luc 24:31;SKN;60-0608;53;2;furent ouverts
Luc 11:29;SKN;60-0609;45;2;generation mechante
Luc 18:2;SKN;60-0610;29;2;certain juge
Luc 18:2;SKN;60-0610;32;2;certain juge
Luc 2:23;SKN;60-0611B;41;2;male matrice
Luc 2:23;SKN;60-0611E;70;2;appele ouvre
Luc 10:4;SKN;60-0612;65;2;chemin portez
Luc 21:36;SKN;60-0708;6;2;arriver priant
Luc 17:22;SKN;60-0708;13;2;disciples viendront
Luc 18:7;SKN;60-0709;69;2;crient nuit
Luc 2:27;SKN;60-0710;17;2;parents selon
Luc 11:29;SKN;60-0710;47;2;generation mechante
Luc 10:16;SKN;60-0710;50;2;envoye rejette
Luc 24:49;SKN;60-0710;53;2;den revetus
Luc 11:29;SKN;60-0710;75;2;generation mechante
Luc 18:2;SKN;60-0711;21;2;certain juge
Luc 17:33;SKN;60-0711;31;2;quiconque sauver
Luc 19:2;SKN;60-0713;42;2;chef riche
Luc 24:52;SKN;60-0713;68;2;hommage rendu
Luc 11:29;SKN;60-0717;99;2;generation mechante
Luc 21:36;SKN;60-0717;106;2;doivent priant
Luc 17:22;SKN;60-0720;36;2;verrez viendront
Luc 11:29;SKN;60-0720;68;2;generation mechante
Luc 7:50;SKN;60-0722;57;2;paix sauvee
Luc 24:5;SKN;60-0723;14;2;dirent visage
Luc 24:23;SKN;60-0723;29;2;danges vivant
Luc 8:50;SKN;60-0724;27;2;crains repondit
Luc 10:6;SKN;60-0724;36;2;paix reposera
Luc 1:67;SKN;60-0724;55;2;fut zacharie
Luc 1:67;SKN;60-0724;78;2;rempli zacharie
Luc 21:36;SKN;60-0724;90;2;arriver priant
Luc 24:17;SKN;60-0729;52;2;discours tenez
Luc 24:35;SKN;60-0803;30;2;arrivees chemin
Luc 19:2;SKN;60-0803;44;2;appele riche
Luc 10:16;SKN;60-0804;53;2;envoye rejette
Luc 7:49;SKN;60-0805;60;2;pardonne table
Luc 24:17;SKN;60-0806;9;2;discours marchant
Luc 1:52;SKN;60-0806;26;2;descendre eleve
Luc 1:52;SKN;60-0911M;149;2;descendre eleve
Luc 2:29;SKN;60-0911M;149;2;esclave laisses
Luc 8:50;SKN;60-0911M;149;2;crains sauvee
Luc 10:4;SKN;60-0911M;149;2;chemin sac
Luc 11:29;SKN;60-0911M;149;2;foules generation
Luc 17:22;SKN;60-0911M;149;2;verrez viendront
Luc 24:35;SKN;60-0911M;149;2;arrivees chemin
Luc 2:27;SKN;60-1002;27;2;egard selon
Luc 24:1;SKN;60-1002;32;2;premier vinrent
Luc 10:18;SKN;60-1124;21;2;eclair satan
Luc 21:24;SKN;60-1124;33;2;seront tomberont
Luc 2:29;SKN;60-1125;50;2;esclave selon
Luc 7:40;SKN;60-1126;12;2;maitre simon
Luc 24:18;SKN;60-1126;76;2;arrivees cleopas
Luc 21:36;SKN;60-1127E;17;2;arriver priant
Luc 11:29;SKN;60-1127E;43;2;generation jonas
Luc 11:29;SKN;60-1127E;44;2;generation jonas
Luc 11:29;SKN;60-1127E;79;2;generation mechante
Luc 7:49;SKN;60-1204E;44;2;mirent pardonne
Luc 24:1;SKN;60-1204E;150;2;premier prepares
Luc 1:15;SKN;60-1204E;158;2;rempli vin
Luc 2:7;SKN;60-1204E;158;2;creche premier
Luc 3:16;SKN;60-1204E;158;2;digne puissant
